id_transaccion,comercio,fecha,monto,categoria_comercio,edad_cliente,metodo_pago,es_fraude
L2-000925,SuperMax,2025-11-26,55.0,Automotriz,36.0, Efectivo,1
L2-000926,FarmaVida,2025-09-21,77.93, Retail,34.0,Tarjeta Debito,0
L2-000927,AutoRepuestos,2025-10-19,7.44,Alimentos,42.0,EFECTIVO.,0
L2-000928,TecnoCenter,2025-09-25,37.37,Hogar,49.0,TARJETA CREDITO,0
L2-000929,LibreriaCentral,2025-10-15,146.6,,44.0,Tarjeta Credito,0
L2-000930,SuperMax,2025-07-06,79.26,Hogar,43.0,Tarjeta Debito,0
L2-000931,HogarFacil,2025-07-07,11.59, Retail,31.0,TARJETA DEBITO,0
L2-000932,AutoRepuestos,2025-08-31,87.37,,35.0,TARJETA DEBITO,1
L2-000933,ModaViva,2025-10-30,23.6,Tecnologia,30.0,Tarjeta_Credito,0
L2-000934,SuperMax,2025-10-10,67.36,Moda,32.0,TARJETA DEBITO,0
L2-000935,TecnoCenter,2025-08-10,102.97,AUTOMOTRIZ,69.0,TARJETA DEBITO,0
L2-000936,SuperMax,2025-08-14,1.0,Automotriz,45.0, Efectivo,0
L2-000937,TiendaExpress,2025-09-23,62.46,Educacion,37.0,Tarjeta_Debito,0
L2-000938,SuperMax,2025-10-23,98.65, Retail,43.0,Tarjeta Debito,0
L2-000939,DeportesTotal,2025-07-20,39.15,Educación,54.0,Tarjeta_Debito,0
L2-000940,FarmaVida,2025-12-26,82.82,,63.0,Efectivo,0
L2-000941,DeportesTotal,2025-12-01,131.5,Tecnología,50.0,Tarjeta_Credito,0
L2-000942,FarmaVida,2025-11-19,59.75,,25.0,Efectivo,0
L2-000943,LibreriaCentral,2025-11-10,64.91,HOGAR_,18.0,TRANSFERENCIA,0
L2-000944,TiendaExpress,2025-11-06,60.79,Farmacia,46.0,TRANSFERENCIA,0
L2-000945,TiendaExpress,2025-12-25,31.35,,53.0,Tarjeta_Credito,0
L2-000946,ModaViva,2025-11-14,104.1,Hogar ,28.0,,0
L2-000947,TiendaExpress,2025-10-29,7613.84,Hogar ,31.0,Transferencia_Bancaria,0
L2-000948,FarmaVida,2025-07-23,,Moda,33.0,TARJETA DEBITO,0
L2-000949,AutoRepuestos,2025-07-18,15.48,alimentos_,,Tarjeta_Credito,0
L2-000950,LibreriaCentral,2025-11-20,,Farmacia,40.0,,0
L2-000951,ModaViva,2025-08-20,42.82,Tecnología,50.0,,0
L2-000952,TiendaExpress,2025-11-02,103.39,Farmacia,39.0,Tarjeta Credito,0
L2-000953,LibreriaCentral,2025-10-04,89.33,Educacion,31.0,Tarjeta Debito,0
L2-000954,SuperMax,2025-09-02,62.57,Educación,48.0,Transferencia_Bancaria,0
L2-000955,TecnoCenter,2025-09-10,141.04,Automotriz,33.0,,0
L2-000956,LibreriaCentral,2025-12-28,131.68, Deportes,27.0,Tarjeta Debito,1
L2-000957,AutoRepuestos,2025-08-04,73.25,Retail_,35.0,Tarjeta_Debito,0
L2-000958,LibreriaCentral,2025-10-17,70.24,DEPORTES.,24.0,,1
L2-000959,,2025-12-24,30.58,Automotriz,53.0,TRANSFERENCIA,0
L2-000960,TiendaExpress,2025-09-27,1.0, Deportes,45.0,Transferencia_Bancaria,0
L2-000961,FarmaVida,2025-12-22,88.97,TECNOLOGIA,,Efectivo,0
L2-000962,AutoRepuestos,2025-09-25,60.38,Hogar,48.0, Efectivo,0
L2-000963,SuperMax,2025-08-01,134.58,Tecnología,44.0,EFECTIVO.,0
L2-000964,DeportesTotal,2025-12-23,40.18,Hogar,46.0,Tarjeta Credito,0
L2-000965,TecnoCenter,2025-09-02,118.4,Hogar ,18.0,Efectivo,0
L2-000966,LibreriaCentral,2025-12-18,132.04,Retail_,32.0,,0
L2-000967,TiendaExpress,2025-10-21,79.38,MODA.,32.0,Tarjeta_Debito,0
L2-000968,SuperMax,2025-08-01,12.63, Deportes,36.0,Efectivo,1
L2-000969,SuperMax,2025-07-19,13.9, Retail,48.0,Transferencia,0
L2-000970,TecnoCenter,2025-08-31,17.4, Moda ,34.0,Tarjeta Credito,0
L2-000971,FarmaVida,2025-11-13,81.3,,45.0,Efectivo,0
L2-000972,DeportesTotal,2025-10-13,127.63,Alimentos ,37.0,Transferencia,0
L2-000973,,2025-09-22,151.53,Hogar ,19.0,Tarjeta_Debito,1
L2-000974,AutoRepuestos,2025-07-19,127.43, Farmacia,32.0,Transferencia,0
L2-000975,TiendaExpress,2025-11-24,127.16,Automotriz,34.0,Tarjeta Debito,0
L2-000976,ModaViva,2025-08-14,6696.38,EDUCACION,43.0,TRANSFERENCIA,0
L2-000977,DeportesTotal,2025-12-10,100.7,TECNOLOGIA,39.0,EFECTIVO.,0
L2-000978,AutoRepuestos,2025-11-23,86.6,AUTOMOTRIZ,30.0,,0
L2-000979,FarmaVida,2025-09-08,87.51, Retail,43.0,EFECTIVO.,0
L2-000980,FarmaVida,2025-07-18,87.21,Tecnología,30.0,Tarjeta Credito,0
L2-000981,LibreriaCentral,2025-09-13,97.05,MODA.,50.0,EFECTIVO.,0
L2-000982,TiendaExpress,2025-09-20,44.4,HOGAR_,22.0,TARJETA CREDITO,0
L2-000983,AutoRepuestos,2025-12-11,56.38,Farmacia,46.0,TARJETA CREDITO,0
L2-000984,DeportesTotal,2025-12-31,98.98,DEPORTES.,31.0,TARJETA CREDITO,0
L2-000985,LibreriaCentral,2025-08-26,54.99,DEPORTES.,36.0,Efectivo,0
L2-000986,FarmaVida,2025-12-07,85.87, Retail,32.0,Transferencia,0
L2-000987,ModaViva,2025-08-03,66.06, Deportes,36.0,Efectivo,0
L2-000988,TecnoCenter,2025-12-25,,alimentos_,,Tarjeta Credito,0
L2-000989,LibreriaCentral,2025-12-15,69.49,alimentos_,36.0,Transferencia,0
L2-000990,HogarFacil,2025-08-24,134.43,AUTOMOTRIZ,50.0,Transferencia_Bancaria,0
L2-000991,AutoRepuestos,2025-12-20,81.57,Farmacia,21.0,TARJETA DEBITO,0
L2-000992,TecnoCenter,2025-08-20,54.56,Moda,43.0,Tarjeta Credito,0
L2-000993,HogarFacil,2025-10-10,60.2,Educación,47.0,Tarjeta Credito,0
L2-000994,TecnoCenter,2025-10-03,65.96, Deportes,,Tarjeta Debito,0
L2-000995,GourmetPlus,2025-11-25,6521.56, Automotriz,26.0,Tarjeta_Credito,0
L2-000996,SuperMax,2025-08-15,62.45,TECNOLOGIA,40.0,,0
L2-000997,SuperMax,2025-07-13,63.58,Deportes,26.0,Tarjeta_Credito,0
L2-000998,ModaViva,2025-11-24,141.16,AUTOMOTRIZ,65.0,TARJETA CREDITO,0
L2-000999,TiendaExpress,2025-11-22,132.63,Educacion,72.0,TARJETA CREDITO,0
L2-001000,AutoRepuestos,2025-07-31,119.63,TECNOLOGIA,29.0,TARJETA DEBITO,0
L2-001001,GourmetPlus,2025-12-14,153.72,Tecnología,40.0,,0
L2-001002,AutoRepuestos,2025-11-03,80.04,,27.0,Tarjeta_Debito,0
L2-001003,SuperMax,2025-07-29,1.0,Alimentos ,18.0,Transferencia,0
L2-001004,HogarFacil,2025-09-07,54.67,Educación,49.0,Transferencia_Bancaria,0
L2-001005,FarmaVida,2025-08-14,102.85,Educación,41.0,Transferencia,0
L2-001006,ModaViva,2025-10-14,149.82,MODA.,47.0,EFECTIVO.,0
L2-001007,SuperMax,2025-09-03,145.2,EDUCACION,53.0,TARJETA DEBITO,0
L2-001008,ModaViva,2025-12-23,66.36,,18.0,TARJETA DEBITO,0
L2-001009,ModaViva,2025-10-13,104.69,Educación,43.0,Tarjeta Debito,0
L2-001010,SuperMax,2025-12-31,91.13,DEPORTES.,22.0,Tarjeta_Debito,0
L2-001011,AutoRepuestos,2025-12-20,59.65,Retail,18.0,TARJETA CREDITO,0
L2-001012,GourmetPlus,2025-10-25,50.28,Alimentos,41.0,Efectivo,1
L2-001013,ModaViva,2025-12-17,32.88,Hogar,55.0,TARJETA CREDITO,0
L2-001014,AutoRepuestos,2025-07-14,141.55,AUTOMOTRIZ,33.0,Tarjeta_Credito,0
L2-001015,TecnoCenter,2025-12-18,108.06,alimentos_,23.0,Transferencia_Bancaria,0
L2-001016,FarmaVida,2025-08-13,122.98,AUTOMOTRIZ,18.0,Transferencia_Bancaria,0
L2-001017,ModaViva,2025-10-16,121.73,DEPORTES.,42.0,Transferencia_Bancaria,1
L2-001018,AutoRepuestos,2025-11-18,147.06,Deportes,36.0,Tarjeta Credito,0
L2-001019,TecnoCenter,2025-10-23,78.48,AUTOMOTRIZ,56.0,Transferencia,0
L2-001020,DeportesTotal,2025-12-18,164.04,alimentos_,25.0,TARJETA DEBITO,0
L2-001021,TecnoCenter,2025-10-15,26.8,Automotriz,25.0,TARJETA DEBITO,0
L2-001022,FarmaVida,2025-09-13,88.85,,67.0,Tarjeta_Credito,0
L2-001023,GourmetPlus,2025-11-04,78.21, Automotriz,34.0,TARJETA CREDITO,0
L2-001024,TiendaExpress,2025-12-11,77.29,Deportes,39.0,Tarjeta_Debito,0
L2-001025,ModaViva,2025-09-10,201.34,Retail,18.0,,0
L2-001026,SuperMax,2025-12-23,106.08,Educación,33.0,Tarjeta_Credito,0
L2-001027,TecnoCenter,2025-12-16,68.54,Retail_,39.0,Tarjeta_Debito,0
L2-001028,LibreriaCentral,2025-08-19,97.32,Alimentos ,44.0,Tarjeta_Credito,0
L2-001029,AutoRepuestos,2025-10-29,6957.67,Educacion,55.0,TARJETA DEBITO,0
L2-001030,GourmetPlus,2025-11-27,4598.19,Farmacia,28.0,Transferencia,0
L2-001031,HogarFacil,2025-09-10,57.73,alimentos_,42.0,TARJETA DEBITO,0
L2-001032,LibreriaCentral,2025-08-20,,Tecnología,50.0,Tarjeta Debito,0
L2-001033,GourmetPlus,2025-12-25,128.85,HOGAR_,56.0,Transferencia,0
L2-001034,LibreriaCentral,2025-09-28,117.85,HOGAR_,36.0,TRANSFERENCIA,0
L2-001035,TecnoCenter,2025-07-11,81.04, Retail,48.0,TARJETA CREDITO,0
L2-001036,AutoRepuestos,2025-08-01,122.84,Hogar ,51.0,Tarjeta_Credito,0
L2-001037,ModaViva,2025-10-06,,Alimentos,33.0,Tarjeta Credito,0
L2-001038,HogarFacil,2025-08-08,,Farmacia ,50.0,Tarjeta_Credito,0
L2-001039,TecnoCenter,2025-10-17,127.69,alimentos_,33.0,Transferencia_Bancaria,0
L2-001040,GourmetPlus,2025-10-16,33.51, Deportes,29.0,TARJETA DEBITO,0
L2-001041,HogarFacil,2025-08-22,74.42,Retail_,,Transferencia,0
L2-001042,TiendaExpress,2025-07-12,98.89,HOGAR_,57.0,TARJETA CREDITO,0
L2-001043,DeportesTotal,2025-10-28,104.27,Automotriz,38.0,Tarjeta Debito,0
L2-001044,GourmetPlus,2025-11-26,136.66,Hogar ,27.0,Tarjeta Credito,0
L2-001045,SuperMax,2025-07-29,, Automotriz,38.0,,0
L2-001046,AutoRepuestos,2025-11-29,90.89,Alimentos ,27.0,TARJETA DEBITO,0
L2-001047,DeportesTotal,2025-08-22,133.84,Retail,37.0,EFECTIVO.,0
L2-001048,HogarFacil,2025-12-07,57.51,,28.0,,0
L2-001049,DeportesTotal,2025-07-19,56.93,Retail,46.0,Tarjeta Debito,0
L2-001050,TecnoCenter,2025-11-08,103.54,Alimentos,50.0,Transferencia,0
L2-001051,TiendaExpress,2025-08-24,141.52,HOGAR_,26.0,Transferencia_Bancaria,0
L2-001052,TecnoCenter,2025-11-20,41.88, Retail,27.0,Transferencia_Bancaria,0
L2-001053,TecnoCenter,2025-09-24,125.01,Retail,, Efectivo,0
L2-001054,LibreriaCentral,2025-10-31,, Automotriz,34.0,Tarjeta Credito,0
L2-001055,FarmaVida,2025-09-27,69.62,Farmacia,55.0,Transferencia_Bancaria,0
L2-001056,TiendaExpress,2025-08-30,4597.27,Farmacia ,52.0,Efectivo,0
L2-001057,HogarFacil,2025-11-23,151.71,HOGAR_,57.0,Tarjeta Debito,0
L2-001058,AutoRepuestos,2025-09-28,69.31, Moda ,30.0,Tarjeta Debito,0
L2-001059,FarmaVida,2025-12-17,41.59,Retail_,44.0,Tarjeta Debito,0
L2-001060,GourmetPlus,2025-12-08,1.0,Alimentos,26.0,Tarjeta Debito,0
L2-001061,ModaViva,2025-07-04,114.41,Tecnologia,33.0,EFECTIVO.,0
L2-001062,ModaViva,2025-11-24,62.86, Deportes,18.0,Tarjeta_Debito,0
L2-001063,AutoRepuestos,2025-07-27,140.42, Automotriz,63.0,TRANSFERENCIA,0
L2-001064,ModaViva,2025-11-11,68.84,Farmacia,28.0,Tarjeta Debito,1
L2-001065,TiendaExpress,2025-08-03,6897.41, Farmacia,57.0,EFECTIVO.,0
L2-001066,TiendaExpress,2025-10-29,,AUTOMOTRIZ,53.0,TARJETA DEBITO,0
L2-001067,LibreriaCentral,2025-08-16,,DEPORTES.,39.0,Tarjeta_Credito,0
L2-001068,TiendaExpress,2025-08-10,105.76,AUTOMOTRIZ,49.0,TARJETA CREDITO,0
L2-001069,LibreriaCentral,2025-12-18,47.21,Educación,34.0,TARJETA DEBITO,0
L2-001070,AutoRepuestos,2025-08-19,32.58, Moda ,36.0,TARJETA DEBITO,0
L2-001071,HogarFacil,2025-12-17,142.77,EDUCACION,54.0,TARJETA CREDITO,0
L2-001072,HogarFacil,2025-09-26,,Automotriz,48.0,Tarjeta_Debito,0
L2-001073,AutoRepuestos,2025-10-04,123.99,Tecnologia,44.0,,0
L2-001074,DeportesTotal,2025-09-01,87.64,Farmacia,50.0,Transferencia,0
L2-001075,AutoRepuestos,2025-11-13,63.01, Moda ,46.0,Tarjeta_Debito,0
L2-001076,TiendaExpress,2025-07-31,68.53,Farmacia,45.0,Tarjeta Debito,1
L2-001077,AutoRepuestos,2025-08-27,150.27,Retail,46.0,Tarjeta_Debito,0
L2-001078,LibreriaCentral,2025-07-07,52.42,Alimentos ,44.0,EFECTIVO.,0
L2-001079,FarmaVida,2025-07-03,115.72, Retail,25.0,,0
L2-001080,FarmaVida,2025-11-10,40.33, Automotriz,31.0,Efectivo,1
L2-001081,TiendaExpress,2025-09-03,61.64, Retail,46.0,TARJETA CREDITO,0
L2-001082,DeportesTotal,2025-09-24,85.9,Hogar ,18.0,Tarjeta_Debito,0
L2-001083,ModaViva,2025-11-25,123.85,,51.0,TRANSFERENCIA,0
L2-001084,FarmaVida,2025-10-01,81.79,Hogar,54.0,Tarjeta_Debito,1
L2-001085,TecnoCenter,2025-08-20,56.01,TECNOLOGIA,29.0,Tarjeta Credito,0
L2-001086,TecnoCenter,2025-11-20,101.88, Farmacia,39.0,Tarjeta_Debito,0
L2-001087,FarmaVida,2025-12-29,117.28,Alimentos,49.0,Tarjeta_Debito,0
L2-001088,TiendaExpress,2025-09-06,90.16,,37.0,TRANSFERENCIA,0
L2-001089,HogarFacil,2025-12-22,64.94,Farmacia ,41.0,TRANSFERENCIA,0
L2-001090,FarmaVida,2025-08-09,37.65,Educacion,42.0,Tarjeta Debito,0
L2-001091,DeportesTotal,2025-12-10,84.83,Educación,31.0,TARJETA CREDITO,0
L2-001092,TecnoCenter,2025-07-28,18.39,AUTOMOTRIZ,27.0,EFECTIVO.,0
L2-001093,DeportesTotal,2025-10-31,53.24,Farmacia,25.0,,0
L2-001094,AutoRepuestos,2025-07-26,120.44,Hogar ,53.0,Tarjeta_Debito,0
L2-001095,SuperMax,2025-12-08,56.17,Educacion,34.0,Transferencia,0
L2-001096,TiendaExpress,2025-10-13,110.35,Hogar ,31.0,Efectivo,0
L2-001097,DeportesTotal,2025-09-09,87.27,,31.0,Tarjeta Debito,0
L2-001098,HogarFacil,2025-11-23,,Alimentos,34.0,TARJETA CREDITO,0
L2-001099,ModaViva,2025-08-17,102.62,Tecnologia,36.0,Efectivo,0
L2-001100,GourmetPlus,2025-12-20,134.59, Farmacia,18.0,Tarjeta_Debito,0
L2-001101,AutoRepuestos,2025-10-19,92.87,AUTOMOTRIZ,43.0,Transferencia,0
L2-001102,ModaViva,2025-12-04,52.1,Educación,23.0,Tarjeta_Credito,0
L2-001103,SuperMax,2025-07-17,100.75,Alimentos ,39.0,Tarjeta_Debito,0
L2-001104,SuperMax,2025-11-02,117.8,Retail,,Tarjeta Debito,0
L2-001105,SuperMax,2025-09-20,141.85, Retail,34.0, Efectivo,0
L2-001106,FarmaVida,2025-12-10,19.89,Hogar ,31.0,TARJETA DEBITO,0
L2-001107,HogarFacil,2025-10-02,113.97,Farmacia ,36.0,Tarjeta Credito,0
L2-001108,TecnoCenter,2025-09-14,41.97,Tecnologia,35.0,TARJETA DEBITO,0
L2-001109,SuperMax,2025-08-21,13.37,MODA.,29.0,Transferencia_Bancaria,0
L2-001110,ModaViva,2025-12-20,126.69,Tecnologia,49.0,Transferencia,0
L2-001111,DeportesTotal,2025-11-13,48.88,MODA.,26.0,Tarjeta Credito,0
L2-001112,AutoRepuestos,2025-10-30,,HOGAR_,69.0,TRANSFERENCIA,0
L2-001113,DeportesTotal,2025-10-18,133.91, Automotriz,36.0,TARJETA DEBITO,0
L2-001114,LibreriaCentral,2025-12-12,78.97, Deportes,24.0,,0
L2-001115,FarmaVida,2025-10-19,, Farmacia,29.0,TARJETA DEBITO,0
L2-001116,HogarFacil,2025-12-10,113.72,Tecnologia,13.0,TARJETA DEBITO,0
L2-001117,TecnoCenter,2025-08-30,142.41,Hogar,27.0,Tarjeta Credito,0
L2-001118,GourmetPlus,2025-07-14,120.74,Alimentos,10.0,EFECTIVO.,0
L2-001119,TiendaExpress,2025-07-12,110.81,Alimentos ,40.0, Efectivo,0
L2-001120,SuperMax,2025-10-25,61.31,Hogar ,18.0,Tarjeta_Credito,0
L2-001121,SuperMax,2025-11-18,53.48, Deportes,50.0,Transferencia,0
L2-001122,ModaViva,2025-07-14,30.11,,47.0,TARJETA DEBITO,0
L2-001123,FarmaVida,2025-07-04,100.95,Retail,43.0,Transferencia_Bancaria,0
L2-001124,FarmaVida,2025-09-15,15.51,MODA.,28.0,TARJETA DEBITO,0
L2-001125,ModaViva,2025-11-21,172.12,Alimentos,23.0,Tarjeta Debito,0
L2-001126,SuperMax,2025-07-13,97.8,HOGAR_,23.0,Efectivo,0
L2-001127,DeportesTotal,2025-11-29,104.96, Retail,24.0,,0
L2-001128,DeportesTotal,2025-12-19,27.68,TECNOLOGIA,37.0,Tarjeta_Credito,0
L2-001129,HogarFacil,2025-11-16,100.96,HOGAR_,39.0,Tarjeta_Credito,0
L2-001130,HogarFacil,2025-09-09,98.57,Alimentos ,26.0,TRANSFERENCIA,0
L2-001131,TiendaExpress,2025-10-15,,Automotriz,37.0,TARJETA CREDITO,0
L2-001132,SuperMax,2025-09-22,111.95,Retail_,38.0,TARJETA CREDITO,0
L2-001133,LibreriaCentral,2025-12-20,87.7,,56.0,TARJETA DEBITO,0
L2-001134,TecnoCenter,2025-12-26,82.65,Educación,45.0, Efectivo,0
L2-001135,TiendaExpress,2025-09-22,69.62,Educacion,32.0,Tarjeta_Credito,0
L2-001136,SuperMax,2025-12-10,71.55, Farmacia,47.0, Efectivo,0
L2-001137,LibreriaCentral,2025-11-17,85.6, Automotriz,24.0,TARJETA DEBITO,1
L2-001138,ModaViva,2025-10-06,77.15,Retail,30.0,Tarjeta_Debito,0
L2-001139,DeportesTotal,2025-09-27,89.34,alimentos_,46.0,Efectivo,0
L2-001140,,2025-07-08,80.36,Hogar,43.0,Tarjeta_Credito,0
L2-001141,LibreriaCentral,2025-12-07,70.16, Automotriz,59.0,TARJETA CREDITO,0
L2-001142,SuperMax,2025-12-01,111.95,Educación,47.0,Efectivo,0
L2-001143,TecnoCenter,2025-12-11,54.02,TECNOLOGIA,35.0,Tarjeta_Debito,0
L2-001144,GourmetPlus,2025-11-05,115.55,TECNOLOGIA,33.0,Efectivo,0
L2-001145,AutoRepuestos,2025-07-04,41.75, Retail,18.0,TRANSFERENCIA,0
L2-001146,LibreriaCentral,2025-12-21,115.2, Retail,22.0, Efectivo,0
L2-001147,LibreriaCentral,2025-10-18,65.04,Hogar,22.0,Tarjeta Debito,0
L2-001148,TecnoCenter,2025-07-26,68.84,Hogar ,42.0,TARJETA DEBITO,0
L2-001149,GourmetPlus,2025-07-29,,Tecnologia,45.0,Efectivo,0
L2-001150,DeportesTotal,2025-08-23,114.11,,19.0,TRANSFERENCIA,0
L2-001151,TiendaExpress,2025-11-13,62.42, Automotriz,47.0,EFECTIVO.,0
L2-001152,TiendaExpress,2025-09-27,91.2,Alimentos ,23.0,Efectivo,0
L2-001153,AutoRepuestos,2025-11-24,109.28,Tecnologia,46.0,Tarjeta_Debito,0
L2-001154,TecnoCenter,2025-09-21,52.49,TECNOLOGIA,41.0,Transferencia,0
L2-001155,GourmetPlus,2025-11-07,40.66, Retail,,Tarjeta Credito,0
L2-001156,TecnoCenter,2025-11-02,53.66,Tecnología,34.0,Transferencia,0
L2-001157,DeportesTotal,2025-12-10,68.11,Alimentos,44.0,Tarjeta Credito,1
L2-001158,AutoRepuestos,2025-11-07,,DEPORTES.,29.0,Efectivo,0
L2-001159,FarmaVida,2025-11-05,45.57,HOGAR_,34.0,Transferencia_Bancaria,0
L2-001160,DeportesTotal,2025-10-26,36.56,alimentos_,37.0,TARJETA CREDITO,0
L2-001161,,2025-11-21,82.4,MODA.,20.0,Tarjeta_Debito,0
L2-001162,SuperMax,2025-11-08,42.02,TECNOLOGIA,32.0,Tarjeta_Credito,0
L2-001163,FarmaVida,2025-09-09,88.48,Tecnologia,58.0,Transferencia_Bancaria,0
L2-001164,HogarFacil,2025-08-02,103.47,,31.0,Tarjeta_Credito,0
L2-001165,TiendaExpress,2025-11-16,85.31,Automotriz,41.0,Tarjeta Debito,0
L2-001166,FarmaVida,2025-11-04,48.68, Retail,43.0,EFECTIVO.,0
L2-001167,ModaViva,2025-07-15,57.57,alimentos_,27.0,Tarjeta_Debito,0
L2-001168,HogarFacil,2025-07-05,15.5,MODA.,35.0,Efectivo,0
L2-001169,GourmetPlus,2025-07-26,123.38, Deportes,36.0, Efectivo,0
L2-001170,SuperMax,2025-09-23,102.15, Retail,43.0,TARJETA CREDITO,0
L2-001171,FarmaVida,2025-08-07,114.39,HOGAR_,45.0,TARJETA CREDITO,0
L2-001172,TecnoCenter,2025-08-23,59.23,Alimentos ,30.0,EFECTIVO.,0
L2-001173,ModaViva,2025-11-19,26.03,Educación,18.0,Tarjeta_Debito,0
L2-001174,TiendaExpress,2025-11-19,106.83,Farmacia ,30.0,TRANSFERENCIA,0
L2-001175,GourmetPlus,2025-07-23,7713.9,Hogar ,31.0,Tarjeta_Debito,0
L2-001176,LibreriaCentral,2025-11-24,72.0, Deportes,43.0,,0
L2-001177,TiendaExpress,2025-12-10,114.29,Tecnología,40.0,Tarjeta Debito,0
L2-001178,DeportesTotal,2025-10-02,67.81,Moda,57.0,EFECTIVO.,0
L2-001179,ModaViva,2025-07-06,125.08,Hogar,43.0,TARJETA CREDITO,0
L2-001180,TecnoCenter,2025-10-07,68.77,Hogar ,18.0,TRANSFERENCIA,0
L2-001181,FarmaVida,2025-10-30,89.52,Farmacia,23.0,Tarjeta Credito,0
L2-001182,TecnoCenter,2025-07-29,32.55, Automotriz,42.0, Efectivo,0
L2-001183,DeportesTotal,2025-07-19,51.83,Farmacia ,44.0, Efectivo,0
L2-001184,TiendaExpress,2025-11-27,65.23, Retail,42.0,TARJETA DEBITO,0
L2-001185,LibreriaCentral,2025-08-25,,Retail,38.0,TRANSFERENCIA,0
L2-001186,LibreriaCentral,2025-09-04,109.37,alimentos_,49.0,Tarjeta_Credito,0
L2-001187,GourmetPlus,2025-08-17,11.49,Moda,53.0,Transferencia_Bancaria,0
L2-001188,GourmetPlus,2025-08-25,110.25,HOGAR_,29.0,TRANSFERENCIA,0
L2-001189,AutoRepuestos,2025-11-20,94.32, Automotriz,,Tarjeta_Credito,1
L2-001190,HogarFacil,2025-09-19,74.9, Farmacia,41.0, Efectivo,0
L2-001191,HogarFacil,2025-11-02,57.34, Farmacia,34.0,EFECTIVO.,0
L2-001192,TecnoCenter,2025-09-28,51.89, Deportes,36.0,Tarjeta_Credito,0
L2-001193,LibreriaCentral,2025-12-01,144.02,Automotriz,29.0, Efectivo,0
L2-001194,DeportesTotal,2025-10-15,120.99, Farmacia,50.0,TARJETA CREDITO,0
L2-001195,AutoRepuestos,2025-11-23,30.13,Farmacia ,42.0,Efectivo,0
L2-001196,SuperMax,2025-09-16,66.24,Tecnología,33.0,Tarjeta Debito,0
L2-001197,DeportesTotal,2025-12-24,157.86,EDUCACION,9.0, Efectivo,0
L2-001198,TecnoCenter,2025-10-25,,Hogar,39.0,TARJETA DEBITO,0
L2-001199,TiendaExpress,2025-09-10,34.25,DEPORTES.,33.0,Efectivo,0
L2-001200,GourmetPlus,2025-11-09,13.35,Retail_,48.0,TARJETA DEBITO,0
